-0.5691577607933783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.519775874227554	0	0	0	0	0	0	0	0	0	0	0
-0.5691577607933781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7719915596831364	0	0	0	0	0	0	0
-0.5690300360350378	0	0	0	0	0	0	-1.7719555194275995	0	0	0	0	0	0	0	0	0	0	1.7719555194275995	0	0	0	0	0	0	0	0	-2.5062759258349283	0	1.2533141373155003
-0.5690300360350378	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7719555194275995	0	0	0	0	0	0	0	0	0	2.5062759258349283	0	0	0	1.7719555194275995	1.2533141373155003
-0.5689584035750681	0	-1.7719353064855288	0	0	0	0	0	0	0	0	0	0	0	1.7719353064855288	0	0	3.5446484580476163	0	0	0	0	0	0	0	0	1.7719353064855288	0	0	1.2533141373155003
-0.5689584035750681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7719353064855288	0	0	0	0	0	1.7719353064855288	0	0	1.7719353064855288	-1.7719353064855288	0	0	-1.2533141373155003
-0.5689584035750681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7719353064855288	0	0	0	1.7719353064855288	0	0	0	0	-1.7719353064855288	0	1.7719353064855288	2.170803763674803
-0.568958403575068	0	0	-1.7719353064855288	0	1.7719353064855288	0	0	0	-1.7719353064855288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7719353064855288	0	0
-0.5688807151746089	0	0	-1.7719133844433552	-1.7719133844433552	0	0	0	0	-1.7719133844433552	0	0	0	0	0	1.7719133844433552	0	0	0	0	0	0	0	1.7719133844433552	0	0	0	0	0	-1.2533141373155003
-0.5688807151746087	1.7719133844433552	0	0	0	0	0	0	0	-1.7719133844433552	0	0	0	-3.5446374994826884	-2.5062461362682034	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7719133844433552	-1.2533141373155003
-0.568796168939512	0	0	0	0	0	0	0	0	0	0	4.341377173626288	-1.77188952695545	1.77188952695545	0	0	-1.77188952695545	0	0	0	0	0	-1.77188952695545	0	0	-1.77188952695545	0	0	0	-2.170803763674803
-0.568796168939512	0	0	1.77188952695545	0	0	0	0	0	0	0	0	0	0	0	0	1.77188952695545	0	0	0	-3.9630749564061465	1.77188952695545	0	1.77188952695545	0	0	0	-1.77188952695545	0	0
-0.5687961689395119	-1.77188952695545	0	0	0	0	-1.77188952695545	0	-1.77188952695545	-1.77188952695545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77188952695545	0	1.77188952695545	0
-0.5687961689395119	0	-1.77188952695545	0	0	0	0	-1.77188952695545	-1.77188952695545	0	0	2.506229269106121	0	0	0	0	0	3.5446255735273065	0	0	0	0	0	0	0	0	0	1.77188952695545	0	0
-0.5687961689395119	0	0	0	0	0	0	0	0	1.77188952695545	0	0	-1.77188952695545	0	0	0	-1.77188952695545	0	2.5062292691061208	0	0	0	0	0	-3.544625573527307	0	0	0	1.77188952695545	1.2533141373155003
-0.5687961689395118	0	1.77188952695545	0	0	0	0	0	0	0	-1.77188952695545	0	0	-1.77188952695545	0	0	1.77188952695545	0	0	0	-1.77188952695545	0	0	0	0	3.0696543458366765	0	0	0	-1.2533141373155003
-0.5687961689395118	1.77188952695545	0	0	0	0	1.77188952695545	0	4.341377173626288	0	0	0	0	0	0	0	-1.77188952695545	0	-1.77188952695545	0	0	0	0	-1.77188952695545	0	0	0	0	0	-1.2533141373155003
-0.568703814856047	0	0	0	1.7718634658604324	0	-1.7718634658604322	0	0	0	0	1.7718634658604324	0	0	0	0	1.7718634658604324	-1.7718634658604322	-1.7718634658604322	0	0	0	0	0	1.7718634658604324	0	0	0	0	-1.2533141373155003
-0.5687038148560469	-1.7718634658604322	-1.7718634658604322	1.7718634658604324	0	0	0	0	0	0	1.7718634658604324	0	0	1.7718634658604324	1.7718634658604324	0	0	0	0	0	0	0	0	-1.7718634658604322	0	0	0	0	0	0
-0.5687038148560468	0	0	0	1.7718634658604324	0	0	1.7718634658604324	0	1.7718634658604324	0	1.7718634658604324	-1.7718634658604324	0	0	0	0	0	0	0	0	0	-1.7718634658604324	-1.7718634658604324	0	0	0	0	0	-3.3159575219782713
-0.5686025189343585	-1.7718348810567126	0	0	0	0	-1.7718348810567126	0	0	1.7718348810567126	1.7718348810567126	0	0	0	0	0	0	-1.7718348810567126	3.544598257419116	1.7718348810567126	0	0	0	0	1.7718348810567126	0	0	0	0	-1.2533141373155003
-0.5686025189343585	0	0	0	0	0	0	1.7718348810567126	0	0	0	0	0	0	0	0	0	-1.7718348810567126	0	1.7718348810567126	0	1.7718348810567126	1.7718348810567126	0	-1.7718348810567126	3.069622803034412	1.7718348810567126	0	0	0
-0.5686025189343584	0	0	0	1.7718348810567126	0	0	0	0	0	0	1.7718348810567126	0	0	0	1.7718348810567126	1.7718348810567126	0	0	-1.7718348810567126	0	0	0	1.7718348810567126	0	0	0	-1.7718348810567126	1.7718348810567126	0
-0.5684909164053625	0	0	0	1.771803387286597	-1.771803387286597	0	1.771803387286597	1.771803387286597	0	0	0	0	-1.771803387286597	0	0	0	1.771803387286597	-1.771803387286597	0	0	0	-1.771803387286597	0	0	-1.771803387286597	0	0	0	1.2533141373155003
-0.5684909164053624	-1.771803387286597	0	0	1.771803387286597	0	0	0	0	0	0	1.771803387286597	0	0	0	0	-1.771803387286597	-1.771803387286597	3.963036444137176	0	1.771803387286597	0	0	2.5061683696013026	0	0	0	1.771803387286597	0	-4.854064781389248
-0.5684909164053623	-3.0696046244394157	-2.5061683696013026	0	0	0	0	0	0	0	0	0	0	0	-2.5061683696013026	-1.771803387286597	0	0	0	-1.771803387286597	1.771803387286597	-3.0696046244394157	2.5061683696013026	0	0	0	0	0	1.771803387286597	1.2533141373155003
-0.5684909164053623	0	0	-1.771803387286597	1.771803387286597	0	1.771803387286597	1.771803387286597	0	0	-2.5061683696013026	1.771803387286597	0	0	0	1.771803387286597	0	0	0	-1.771803387286597	0	0	0	0	0	1.771803387286597	0	0	0	0
-0.5683673498630413	0	0	0	0	1.7717685166685682	0	0	0	4.689213110767808	0	0	1.7717685166685682	0	1.7717685166685682	0	0	0	0	0	0	-1.771768516668568	-1.771768516668568	0	1.7717685166685682	-2.506143716997836	-1.771768516668568	0	2.5061437169978364	-1.2533141373155003
-0.5683673498630412	3.5445650843830356	0	0	-1.771768516668568	0	0	1.7717685166685682	0	0	0	0	-1.771768516668568	0	0	0	-1.771768516668568	-1.771768516668568	-1.771768516668568	1.7717685166685682	1.7717685166685682	0	0	0	0	0	0	0	1.7717685166685682	2.170803763674803
-0.568367349863041	-1.771768516668568	1.771768516668568	0	1.771768516668568	0	0	1.771768516668568	0	0	0	0	0	-3.0695844969372525	-1.771768516668568	0	0	0	1.771768516668568	0	0	0	0	-1.771768516668568	-6.13976244378768	0	0	0	1.771768516668568	0
-0.568367349863041	0	-1.771768516668568	0	1.771768516668568	0	0	-1.771768516668568	0	0	0	0	0	0	0	-1.771768516668568	-4.689213110767808	-1.771768516668568	0	0	1.771768516668568	0	3.9630208542243515	0	0	0	1.771768516668568	3.069584496937252	0	-1.2533141373155003
-0.568367349863041	0	0	2.5061437169978364	0	-1.771768516668568	0	-1.771768516668568	4.689213110767807	0	0	0	1.771768516668568	-2.506143716997836	0	-1.771768516668568	0	0	0	-1.771768516668568	0	0	0	1.771768516668568	-1.771768516668568	0	0	0	0	4.854064781389248
-0.568367349863041	1.771768516668568	0	1.771768516668568	0	1.771768516668568	0	0	0	0	1.771768516668568	0	1.771768516668568	-1.771768516668568	0	0	0	1.771768516668568	0	1.771768516668568	0	0	0	3.069584496937252	0	0	0	0	-1.771768516668568	-1.2533141373155003
-0.5683673498630409	-1.771768516668568	0	0	0	1.771768516668568	0	1.771768516668568	0	0	0	-1.771768516668568	0	0	1.771768516668568	0	0	0	0	0	-1.771768516668568	0	0	1.771768516668568	1.771768516668568	0	-1.771768516668568	1.771768516668568	0	0
-0.5682297863822813	-1.7717296952913495	1.7717296952913495	0	0	1.7717296952913495	-1.7717296952913495	0	0	-1.7717296952913495	0	0	1.7717296952913495	0	-1.7717296952913495	0	0	-3.544545679483699	0	0	-1.7717296952913495	-1.7717296952913495	0	0	0	-1.7717296952913495	0	0	0	0
-0.5682297863822813	0	1.7717296952913495	0	-1.7717296952913493	-1.7717296952913493	0	0	0	0	0	1.7717296952913495	-1.7717296952913493	0	-2.5061162715977425	0	-1.7717296952913493	-1.7717296952913493	0	0	-1.7717296952913493	0	0	1.7717296952913495	0	0	-1.7717296952913493	0	0	0
-0.5682297863822812	-1.7717296952913493	1.7717296952913493	0	0	0	0	0	0	-1.7717296952913493	1.7717296952913493	-1.7717296952913493	0	0	-1.7717296952913493	0	0	0	3.963003498299787	-5.013000567355417	0	0	0	0	-1.7717296952913493	0	0	-1.7717296952913493	1.7717296952913493	-1.2533141373155003
